log_id,production_date,shift,equipment_id,product_code,planned_quantity,actual_quantity,good_quantity,defect_quantity,planned_time_min,actual_operating_time_min,setup_time_min,operator_id
LOG-01938,2024-04-22,야간,EQ-B02,PRD-003,979,913,907.0,6,480,393.3,15.0,OP-013
LOG-01939,2024-04-22,야간,EQ-B03,PRD-004,699,771,752.0,19,480,450.2,25.0,OP-001
LOG-01940,2024-04-22,야간,EQ-B04,PRD-003,979,939,933.0,6,480,401.2,20.0,OP-012
LOG-01941,2024-04-22,야간,EQ-C01,PRD-002,544,519,511.0,8,480,417.2,20.0,OP-020
LOG-01942,2024-04-22,야간,EQ-C02,PRD-002,544,548,541.0,7,480,442.1,20.0,OP-006
LOG-01943,2024-04-22,야간,EQ-C03,PRD-005,408,412,398.0,14,480,439.4,15.0,OP-019
LOG-01944,2024-04-22,야간,EQ-C04,PRD-006,1224,1212,1203.0,9,480,429.9,15.0,OP-012
LOG-01945,2024-04-23,주간,EQ-A01,PRD-001,816,764,753.0,11,480,403.4,15.0,OP-009
LOG-01946,2024-04-23,주간,EQ-A02,PRD-003,979,843,825.0,18,480,405.6,20.0,OP-003
LOG-01947,2024-04-23,주간,EQ-A03,PRD-005,408,334,323.0,11,480,377.0,20.0,OP-001
LOG-01948,2024-04-23,주간,EQ-A04,PRD-006,1224,825,815.0,10,480,330.0,25.0,OP-002
LOG-01949,2024-04-23,주간,EQ-B01,PRD-001,816,848,842.0,6,480,440.9,30.0,OP-019
LOG-01950,2024-04-23,주간,EQ-B02,PRD-001,816,874,861.0,13,480,437.2,25.0,OP-008
LOG-01951,2024-04-23,주간,EQ-B03,PRD-004,699,762,748.0,14,480,444.6,30.0,OP-007
LOG-01952,2024-04-23,주간,EQ-B04,PRD-006,1224,1320,1314.0,6,480,444.6,20.0,OP-014
LOG-01953,2024-04-23,주간,EQ-C01,PRD-003,979,951,944.0,7,480,418.3,25.0,OP-001
LOG-01954,2024-04-23,주간,EQ-C02,PRD-003,979,944,929.0,15,480,397.4,40.0,OP-001
LOG-01955,2024-04-23,주간,EQ-C03,PRD-005,408,320,311.0,9,480,366.5,40.0,OP-005
LOG-01956,2024-04-23,주간,EQ-C04,PRD-003,979,932,914.0,18,480,417.8,15.0,OP-020
LOG-01957,2024-04-23,야간,EQ-A01,PRD-001,816,782,763.0,19,480,398.1,20.0,OP-008
LOG-01958,2024-04-23,야간,EQ-A02,PRD-002,544,440,430.0,10,480,379.2,30.0,OP-020
LOG-01959,2024-04-23,야간,EQ-A03,PRD-005,408,268,257.0,11,480,316.3,15.0,OP-009
LOG-01960,2024-04-23,야간,EQ-A04,PRD-006,1224,909,901.0,8,480,335.6,15.0,OP-013
LOG-01961,2024-04-23,야간,EQ-B01,PRD-002,544,546,,11,480,419.6,20.0,OP-015
LOG-01962,2024-04-23,야간,EQ-B03,PRD-005,408,391,,10,480,408.0,30.0,OP-007
LOG-01963,2024-04-23,야간,EQ-B04,PRD-006,1224,1211,1199.0,12,480,432.9,15.0,OP-010
LOG-01964,2024-04-23,야간,EQ-C01,PRD-003,979,927,923.0,4,480,413.4,25.0,OP-017
LOG-01965,2024-04-23,야간,EQ-C02,PRD-003,979,820,819.0,1,480,379.0,20.0,OP-013
LOG-01966,2024-04-23,야간,EQ-C03,PRD-004,699,617,602.0,15,480,401.1,15.0,OP-001
LOG-01967,2024-04-24,주간,EQ-A01,PRD-003,979,861,849.0,12,480,404.6,25.0,OP-012
LOG-01968,2024-04-24,주간,EQ-A02,PRD-003,979,920,906.0,14,480,405.2,,OP-020
LOG-01969,2024-04-24,주간,EQ-A03,PRD-005,408,309,299.0,10,480,345.2,15.0,OP-010
LOG-01970,2024-04-24,주간,EQ-A04,PRD-003,979,885,874.0,11,480,400.3,20.0,OP-016
LOG-01971,2024-04-24,주간,EQ-B01,PRD-001,816,866,862.0,4,480,433.4,40.0,OP-011
LOG-01972,2024-04-24,주간,EQ-B02,PRD-002,544,588,581.0,7,480,445.2,30.0,OP-011
LOG-01973,2024-04-24,주간,EQ-B03,PRD-005,408,411,402.0,9,480,455.2,20.0,OP-009
LOG-01974,2024-04-24,주간,EQ-B04,PRD-006,1224,1185,1179.0,6,480,413.4,20.0,OP-007
LOG-01975,2024-04-24,주간,EQ-C01,PRD-001,816,819,806.0,13,480,425.9,20.0,OP-017
LOG-01976,2024-04-24,주간,EQ-C02,PRD-001,816,787,783.0,4,480,431.0,20.0,OP-002
LOG-01977,2024-04-24,주간,EQ-C03,PRD-005,408,360,348.0,12,480,410.1,15.0,OP-011
LOG-01978,2024-04-24,야간,EQ-A01,PRD-003,979,912,899.0,13,480,421.3,15.0,OP-005
LOG-01979,2024-04-24,야간,EQ-A02,PRD-003,979,792,776.0,16,480,389.6,15.0,OP-001
LOG-01980,2024-04-24,야간,EQ-A03,PRD-005,408,344,330.0,14,480,370.5,20.0,OP-010
LOG-01981,2024-04-24,야간,EQ-A04,PRD-006,1224,1020,1000.0,20,480,375.2,15.0,OP-014
LOG-01982,2024-04-24,야간,EQ-B02,PRD-002,544,519,,5,480,420.3,25.0,OP-013
LOG-01983,2024-04-24,야간,EQ-B03,PRD-004,699,788,772.0,16,480,460.2,15.0,OP-019
LOG-01984,2024-04-24,야간,EQ-B04,PRD-003,979,1002,992.0,10,480,457.8,15.0,OP-011
LOG-01985,2024-04-24,야간,EQ-C01,PRD-003,979,872,860.0,12,480,387.3,,OP-008
LOG-01986,2024-04-24,야간,EQ-C02,PRD-003,979,831,825.0,6,480,389.1,15.0,OP-018
LOG-01987,2024-04-24,야간,EQ-C03,PRD-005,408,326,320.0,6,480,388.7,25.0,OP-012
LOG-01988,2024-04-25,주간,EQ-A01,PRD-003,979,834,829.0,5,480,395.6,30.0,OP-010
LOG-01989,2024-04-25,주간,EQ-A02,PRD-001,816,627,613.0,14,480,373.2,15.0,OP-018
LOG-01990,2024-04-25,주간,EQ-A03,PRD-004,699,558,540.0,18,480,350.6,20.0,OP-010
LOG-01991,2024-04-25,주간,EQ-A04,PRD-003,979,837,823.0,14,480,377.3,15.0,OP-016
LOG-01992,2024-04-25,주간,EQ-B01,PRD-001,816,737,729.0,8,480,369.8,20.0,OP-009
LOG-01993,2024-04-25,주간,EQ-B02,PRD-003,979,938,,5,480,391.0,20.0,OP-018
LOG-01994,2024-04-25,주간,EQ-B03,PRD-004,699,667,661.0,6,480,410.3,40.0,OP-011
LOG-01995,2024-04-25,주간,EQ-B04,PRD-003,979,1075,1068.0,7,480,451.9,15.0,OP-008
LOG-01996,2024-04-25,주간,EQ-C01,PRD-002,544,515,513.0,2,480,419.0,25.0,OP-008
LOG-01997,2024-04-25,주간,EQ-C02,PRD-003,979,945,934.0,11,480,417.4,15.0,OP-010
LOG-01998,2024-04-25,주간,EQ-C03,PRD-005,408,366,354.0,12,480,406.5,20.0,OP-011
LOG-01999,2024-04-25,주간,EQ-C04,PRD-006,1224,1180,1164.0,16,480,395.0,,OP-009
LOG-02000,2024-04-25,야간,EQ-A01,PRD-003,979,817,807.0,10,480,381.2,15.0,OP-010
LOG-02001,2024-04-25,야간,EQ-A02,PRD-002,544,440,424.0,16,480,370.3,15.0,OP-004
LOG-02002,2024-04-25,야간,EQ-A03,PRD-005,408,283,270.0,13,480,327.3,40.0,OP-002
LOG-02003,2024-04-25,야간,EQ-A04,PRD-003,979,859,848.0,11,480,390.9,20.0,OP-016
LOG-02004,2024-04-25,야간,EQ-B01,PRD-001,816,788,781.0,7,480,399.6,30.0,OP-017
LOG-02005,2024-04-25,야간,EQ-B02,PRD-001,816,839,835.0,4,480,432.9,20.0,OP-013
LOG-02006,2024-04-25,야간,EQ-B03,PRD-005,408,428,416.0,12,480,428.4,15.0,OP-014
LOG-02007,2024-04-25,야간,EQ-B04,PRD-003,979,923,917.0,6,480,416.5,25.0,OP-005
LOG-02008,2024-04-25,야간,EQ-C01,PRD-001,816,703,692.0,11,480,404.0,25.0,OP-007
LOG-02009,2024-04-25,야간,EQ-C02,PRD-002,544,518,509.0,9,480,429.1,20.0,OP-014
LOG-02010,2024-04-25,야간,EQ-C03,PRD-005,408,390,379.0,11,480,435.4,30.0,OP-005
LOG-02011,2024-04-25,야간,EQ-C04,PRD-006,1224,1194,1186.0,8,480,422.0,15.0,OP-006
LOG-02012,2024-04-26,주간,EQ-A01,PRD-001,816,687,,16,480,393.8,30.0,OP-016
LOG-02013,2024-04-26,주간,EQ-A02,PRD-002,544,495,487.0,8,480,409.9,25.0,OP-006
LOG-02014,2024-04-26,주간,EQ-A04,PRD-006,1224,1136,1120.0,16,480,400.3,15.0,OP-002
LOG-02015,2024-04-26,주간,EQ-B01,PRD-001,816,826,818.0,8,480,424.9,40.0,OP-015
LOG-02016,2024-04-26,주간,EQ-B02,PRD-002,544,533,524.0,9,480,441.5,20.0,OP-007
LOG-02017,2024-04-26,주간,EQ-B03,PRD-004,699,622,605.0,17,480,404.6,20.0,OP-019
LOG-02018,2024-04-26,주간,EQ-C01,PRD-001,816,723,706.0,17,480,396.7,25.0,OP-016
LOG-02019,2024-04-26,주간,EQ-C02,PRD-001,816,745,737.0,8,480,399.9,20.0,OP-005
LOG-02020,2024-04-26,주간,EQ-C03,PRD-005,408,394,384.0,10,480,435.2,30.0,OP-014
LOG-02021,2024-04-26,주간,EQ-C04,PRD-006,1224,1169,1151.0,18,480,414.8,20.0,OP-014
LOG-02022,2024-04-26,야간,EQ-A01,PRD-002,544,402,392.0,10,480,340.2,15.0,OP-013
LOG-02023,2024-04-26,야간,EQ-A02,PRD-001,816,642,624.0,18,480,350.8,15.0,OP-002
LOG-02024,2024-04-26,야간,EQ-A03,PRD-004,699,484,467.0,17,480,307.5,15.0,OP-012
LOG-02025,2024-04-26,야간,EQ-B01,PRD-001,816,729,718.0,11,480,405.7,20.0,OP-011
LOG-02026,2024-04-26,야간,EQ-B02,PRD-003,979,974,962.0,12,480,419.0,20.0,OP-007
LOG-02027,2024-04-26,야간,EQ-B03,PRD-004,699,771,757.0,14,480,450.2,25.0,OP-001
LOG-02028,2024-04-26,야간,EQ-B04,PRD-003,979,975,973.0,2,480,427.0,25.0,OP-008
LOG-02029,2024-04-26,야간,EQ-C01,PRD-003,979,880,868.0,12,480,395.7,30.0,OP-012
LOG-02030,2024-04-26,야간,EQ-C02,PRD-002,544,504,496.0,8,480,410.0,30.0,OP-005
LOG-02031,2024-04-26,야간,EQ-C03,PRD-004,699,673,661.0,12,480,407.8,15.0,OP-013
LOG-02032,2024-04-26,야간,EQ-C04,PRD-006,1224,1067,1060.0,7,480,359.5,40.0,OP-006
LOG-02033,2024-04-27,주간,EQ-A01,PRD-001,816,621,614.0,7,480,343.7,30.0,OP-002
LOG-02034,2024-04-27,주간,EQ-A03,PRD-005,408,298,288.0,10,480,337.5,25.0,OP-010
LOG-02035,2024-04-27,주간,EQ-A04,PRD-006,1224,1068,1055.0,13,480,380.6,20.0,OP-017
LOG-02036,2024-04-27,주간,EQ-B01,PRD-003,979,1018,1016.0,2,480,442.9,25.0,OP-017
LOG-02037,2024-04-27,주간,EQ-B02,PRD-002,544,551,541.0,10,480,423.5,20.0,OP-014
LOG-02038,2024-04-27,주간,EQ-B03,PRD-004,699,763,753.0,10,480,445.2,30.0,OP-011
LOG-02039,2024-04-27,주간,EQ-B04,PRD-006,1224,1199,1189.0,10,480,411.3,20.0,OP-012
LOG-02040,2024-04-27,주간,EQ-C01,PRD-001,816,737,726.0,11,480,393.2,15.0,OP-006
LOG-02041,2024-04-27,주간,EQ-C03,PRD-005,408,372,364.0,8,480,409.9,25.0,OP-001
LOG-02042,2024-04-29,주간,EQ-A01,PRD-001,816,719,705.0,14,480,382.0,20.0,OP-008
LOG-02043,2024-04-29,주간,EQ-A02,PRD-003,979,882,876.0,6,480,395.9,15.0,OP-005
LOG-02044,2024-04-29,주간,EQ-A03,PRD-004,699,600,581.0,19,480,380.3,30.0,OP-001
LOG-02045,2024-04-29,주간,EQ-A04,PRD-003,979,931,916.0,15,480,413.1,15.0,OP-004
LOG-02046,2024-04-29,주간,EQ-B01,PRD-002,544,550,542.0,8,480,424.9,15.0,OP-002
LOG-02047,2024-04-29,주간,EQ-B02,PRD-002,544,558,549.0,9,480,419.2,25.0,OP-009
LOG-02048,2024-04-29,주간,EQ-B03,PRD-004,699,711,697.0,14,480,435.4,20.0,OP-020
LOG-02049,2024-04-29,주간,EQ-B04,PRD-003,979,874,869.0,5,480,402.8,20.0,OP-004
LOG-02050,2024-04-29,주간,EQ-C01,PRD-003,979,819,811.0,8,480,375.3,30.0,OP-001
LOG-02051,2024-04-29,주간,EQ-C02,PRD-001,816,769,762.0,7,480,410.1,25.0,OP-004
LOG-02052,2024-04-29,주간,EQ-C03,PRD-005,408,383,373.0,10,480,407.1,30.0,OP-015
LOG-02053,2024-04-29,주간,EQ-C04,PRD-006,1224,1068,1059.0,9,480,392.5,25.0,OP-004
LOG-02054,2024-04-29,야간,EQ-A01,PRD-003,979,818,807.0,11,480,378.2,15.0,OP-009
LOG-02055,2024-04-29,야간,EQ-A02,PRD-002,544,523,509.0,14,480,400.6,15.0,OP-005
LOG-02056,2024-04-29,야간,EQ-A03,PRD-004,699,541,523.0,18,480,362.5,20.0,OP-001
LOG-02057,2024-04-29,야간,EQ-A04,PRD-006,1224,1257,1236.0,21,480,419.0,15.0,OP-014
LOG-02058,2024-04-29,야간,EQ-B01,PRD-003,979,1005,1002.0,3,480,422.6,15.0,OP-004
LOG-02059,2024-04-29,야간,EQ-B02,PRD-003,979,1062,1053.0,9,480,442.6,15.0,OP-017
LOG-02060,2024-04-29,야간,EQ-B03,PRD-005,408,432,425.0,7,480,432.9,15.0,OP-020
LOG-02061,2024-04-29,야간,EQ-B04,PRD-003,979,900,897.0,3,480,412.4,25.0,OP-014
LOG-02062,2024-04-29,야간,EQ-C01,PRD-001,816,769,754.0,15,480,436.0,25.0,OP-017
LOG-02063,2024-04-29,야간,EQ-C02,PRD-003,979,903,892.0,11,480,399.4,20.0,OP-020
LOG-02064,2024-04-29,야간,EQ-C03,PRD-004,699,572,560.0,12,480,394.6,20.0,OP-010
LOG-02065,2024-04-29,야간,EQ-C04,PRD-003,979,906,900.0,6,480,419.4,20.0,OP-004
LOG-02066,2024-04-30,주간,EQ-A01,PRD-002,544,421,414.0,7,480,346.0,25.0,OP-007
LOG-02067,2024-04-30,주간,EQ-A02,PRD-003,979,836,827.0,9,480,380.2,20.0,OP-007
LOG-02068,2024-04-30,주간,EQ-A03,PRD-005,408,337,324.0,13,480,366.1,20.0,OP-017
LOG-02069,2024-04-30,주간,EQ-A04,PRD-003,979,879,870.0,9,480,396.3,20.0,OP-012
LOG-02070,2024-04-30,주간,EQ-B01,PRD-003,979,999,997.0,2,480,416.4,20.0,OP-014
LOG-02071,2024-04-30,주간,EQ-B02,PRD-002,544,604,595.0,9,480,455.2,20.0,OP-006
LOG-02072,2024-04-30,주간,EQ-B03,PRD-004,699,729,711.0,18,480,426.0,30.0,OP-018
LOG-02073,2024-04-30,주간,EQ-B04,PRD-006,1224,1194,1193.0,1,480,404.0,20.0,OP-007
LOG-02074,2024-04-30,주간,EQ-C01,PRD-003,979,885,878.0,7,480,402.7,30.0,OP-016
LOG-02075,2024-04-30,주간,EQ-C03,PRD-005,408,387,378.0,9,480,407.6,20.0,OP-008
LOG-02076,2024-04-30,야간,EQ-A01,PRD-001,816,633,615.0,18,480,364.4,15.0,OP-001
LOG-02077,2024-04-30,야간,EQ-A03,PRD-004,699,489,469.0,20,480,322.9,20.0,OP-004
LOG-02078,2024-04-30,야간,EQ-A04,PRD-006,1224,1050,1037.0,13,480,385.9,15.0,OP-005
LOG-02079,2024-04-30,야간,EQ-B01,PRD-001,816,818,807.0,11,480,444.0,25.0,OP-017
LOG-02080,2024-04-30,야간,EQ-B02,PRD-001,816,846,837.0,9,480,423.0,15.0,OP-004
LOG-02081,2024-04-30,야간,EQ-B04,PRD-006,1224,1295,1289.0,6,480,448.9,15.0,OP-008
LOG-02082,2024-04-30,야간,EQ-C01,PRD-002,544,519,511.0,8,480,434.5,20.0,OP-010
LOG-02083,2024-04-30,야간,EQ-C02,PRD-002,544,536,527.0,9,480,423.0,20.0,OP-015
LOG-02084,2024-04-30,야간,EQ-C03,PRD-004,699,599,552.0,47,480,397.3,15.0,OP-004
LOG-02085,2024-04-30,야간,EQ-C04,PRD-003,979,713,712.0,1,480,331.7,30.0,OP-002
LOG-02086,2024-05-01,주간,EQ-A01,PRD-002,544,87,84.0,3,480,359.4,25.0,OP-012
LOG-02087,2024-05-01,주간,EQ-A03,PRD-005,408,252,242.0,10,480,310.6,20.0,OP-014
LOG-02088,2024-05-01,주간,EQ-A04,PRD-003,979,807,800.0,7,480,378.9,20.0,OP-004
LOG-02089,2024-05-01,주간,EQ-B01,PRD-001,816,843,,8,480,421.6,20.0,OP-001
LOG-02090,2024-05-01,주간,EQ-B02,PRD-001,816,903,893.0,10,480,455.2,20.0,OP-006
LOG-02091,2024-05-01,주간,EQ-B03,PRD-005,408,331,324.0,7,480,371.9,25.0,OP-012
LOG-02092,2024-05-01,주간,EQ-B04,PRD-006,1224,1209,1197.0,12,480,413.1,15.0,OP-020
LOG-02093,2024-05-01,주간,EQ-C01,PRD-002,544,489,479.0,10,480,390.5,25.0,OP-003
LOG-02094,2024-05-01,주간,EQ-C02,PRD-002,544,480,473.0,7,480,376.7,30.0,OP-011
LOG-02095,2024-05-01,주간,EQ-C03,PRD-004,699,617,605.0,12,480,368.3,25.0,OP-004
LOG-02096,2024-05-01,주간,EQ-C04,PRD-006,1224,1210,1198.0,12,480,406.9,15.0,OP-013
LOG-02097,2024-05-01,야간,EQ-A01,PRD-002,544,498,482.0,16,480,399.4,25.0,OP-009
LOG-02098,2024-05-01,야간,EQ-A02,PRD-002,544,468,453.0,15,480,381.1,40.0,OP-016
LOG-02099,2024-05-01,야간,EQ-A03,PRD-005,408,320,309.0,11,480,369.3,15.0,OP-006
LOG-02100,2024-05-01,야간,EQ-A04,PRD-003,979,836,824.0,12,480,385.4,20.0,OP-005
LOG-02101,2024-05-01,야간,EQ-B01,PRD-003,979,989,977.0,12,480,424.2,30.0,OP-002
LOG-02102,2024-05-01,야간,EQ-B02,PRD-001,816,888,878.0,10,480,444.3,15.0,OP-004
LOG-02103,2024-05-01,야간,EQ-B03,PRD-005,408,410,404.0,6,480,419.4,20.0,OP-019
LOG-02104,2024-05-01,야간,EQ-B04,PRD-006,1224,1272,1255.0,17,480,443.8,20.0,OP-019
LOG-02105,2024-05-01,야간,EQ-C01,PRD-003,979,877,868.0,9,480,395.7,20.0,OP-015
LOG-02106,2024-05-01,야간,EQ-C02,PRD-001,816,811,808.0,3,480,419.0,15.0,OP-020
LOG-02107,2024-05-01,야간,EQ-C03,PRD-005,408,373,363.0,10,480,420.3,25.0,OP-012
LOG-02108,2024-05-01,야간,EQ-C04,PRD-003,979,938,933.0,5,480,426.1,15.0,OP-005
LOG-02109,2024-05-02,주간,EQ-A01,PRD-002,544,431,422.0,9,480,374.0,20.0,OP-016
LOG-02110,2024-05-02,주간,EQ-A02,PRD-001,816,667,654.0,13,480,379.6,15.0,OP-014
LOG-02111,2024-05-02,주간,EQ-A03,PRD-005,408,301,290.0,11,480,,15.0,OP-002
LOG-02112,2024-05-02,주간,EQ-A04,PRD-003,979,868,859.0,9,480,416.2,15.0,OP-009
LOG-02113,2024-05-02,주간,EQ-B01,PRD-003,979,987,982.0,5,480,441.5,30.0,OP-011
LOG-02114,2024-05-02,주간,EQ-B02,PRD-001,816,726,717.0,9,480,387.6,20.0,OP-017
LOG-02115,2024-05-02,주간,EQ-B03,PRD-004,699,652,640.0,12,480,383.4,25.0,OP-011
LOG-02116,2024-05-02,주간,EQ-B04,PRD-003,979,950,936.0,14,480,408.5,20.0,OP-014
LOG-02117,2024-05-02,주간,EQ-C01,PRD-003,979,912,899.0,13,480,445.3,,OP-008
LOG-02118,2024-05-02,주간,EQ-C02,PRD-002,544,506,499.0,7,480,409.6,15.0,OP-012
LOG-02119,2024-05-02,주간,EQ-C03,PRD-005,408,353,343.0,10,480,399.2,25.0,OP-005
LOG-02120,2024-05-02,주간,EQ-C04,PRD-003,979,924,920.0,4,480,413.3,40.0,OP-001
LOG-02121,2024-05-02,야간,EQ-A01,PRD-003,979,771,763.0,8,480,361.6,20.0,OP-006
LOG-02122,2024-05-02,야간,EQ-A02,PRD-003,979,786,774.0,12,480,368.9,20.0,OP-016
LOG-02123,2024-05-02,야간,EQ-A03,PRD-005,408,307,293.0,14,480,343.1,25.0,OP-006
LOG-02124,2024-05-02,야간,EQ-A04,PRD-003,979,720,713.0,7,480,319.4,20.0,OP-016
LOG-02125,2024-05-02,야간,EQ-B01,PRD-002,544,609,598.0,11,480,460.2,15.0,OP-008
LOG-02126,2024-05-02,야간,EQ-B02,PRD-002,544,539,531.0,8,480,438.1,20.0,OP-009
LOG-02127,2024-05-02,야간,EQ-B04,PRD-003,979,983,982.0,1,480,414.6,15.0,OP-017
LOG-02128,2024-05-02,야간,EQ-C01,PRD-001,816,720,708.0,12,480,390.3,20.0,OP-018
LOG-02129,2024-05-02,야간,EQ-C02,PRD-003,979,849,848.0,1,480,391.8,,OP-013
LOG-02130,2024-05-02,야간,EQ-C03,PRD-005,408,371,360.0,11,480,402.3,20.0,OP-008
LOG-02131,2024-05-03,주간,EQ-A01,PRD-001,816,655,645.0,10,480,387.8,20.0,OP-015
LOG-02132,2024-05-03,주간,EQ-A02,PRD-002,544,410,400.0,10,480,341.3,20.0,OP-019
LOG-02133,2024-05-03,주간,EQ-A03,PRD-005,408,287,278.0,9,480,321.1,30.0,OP-003
LOG-02134,2024-05-03,주간,EQ-A04,PRD-006,1224,984,968.0,16,480,364.2,20.0,OP-015
LOG-02135,2024-05-03,주간,EQ-B01,PRD-002,544,599,590.0,9,480,449.4,20.0,OP-004
LOG-02136,2024-05-03,주간,EQ-B02,PRD-002,544,565,558.0,7,480,424.4,30.0,OP-001
LOG-02137,2024-05-03,주간,EQ-B03,PRD-004,699,705,693.0,12,480,429.3,15.0,OP-013
LOG-02138,2024-05-03,주간,EQ-B04,PRD-006,1224,1262,1252.0,10,480,443.7,15.0,OP-002
LOG-02139,2024-05-03,주간,EQ-C01,PRD-003,979,903,899.0,4,480,432.7,20.0,OP-018
LOG-02140,2024-05-03,주간,EQ-C02,PRD-001,816,820,806.0,14,480,421.4,20.0,OP-003
LOG-02141,2024-05-03,주간,EQ-C03,PRD-005,408,367,356.0,11,480,395.7,20.0,OP-017
LOG-02142,2024-05-03,주간,EQ-C04,PRD-003,979,175,171.0,4,480,427.8,,OP-015
LOG-02143,2024-05-03,야간,EQ-A01,PRD-002,544,422,412.0,10,480,347.0,15.0,OP-012
LOG-02144,2024-05-03,야간,EQ-A02,PRD-001,816,706,687.0,19,480,384.9,15.0,OP-008
LOG-02145,2024-05-03,야간,EQ-A03,PRD-005,408,313,299.0,14,480,344.8,15.0,OP-011
LOG-02146,2024-05-03,야간,EQ-A04,PRD-006,1224,952,946.0,6,480,355.9,20.0,OP-012
LOG-02147,2024-05-03,야간,EQ-B01,PRD-003,979,975,964.0,11,480,406.4,25.0,OP-015
LOG-02148,2024-05-03,야간,EQ-B02,PRD-001,816,746,732.0,14,480,420.1,20.0,OP-004
LOG-02149,2024-05-03,야간,EQ-B04,PRD-003,979,954,938.0,16,480,413.1,30.0,OP-001
LOG-02150,2024-05-03,야간,EQ-C01,PRD-002,544,466,454.0,12,480,372.2,30.0,OP-012
LOG-02151,2024-05-03,야간,EQ-C02,PRD-003,979,882,870.0,12,480,375.9,25.0,OP-010
LOG-02152,2024-05-03,야간,EQ-C03,PRD-005,408,349,336.0,13,480,389.5,15.0,OP-004
LOG-02153,2024-05-03,야간,EQ-C04,PRD-003,979,935,919.0,16,480,425.2,20.0,OP-006
LOG-02154,2024-05-04,주간,EQ-A01,PRD-002,544,422,414.0,8,480,386.3,15.0,OP-005
LOG-02155,2024-05-04,주간,EQ-A02,PRD-003,979,897,883.0,14,480,384.9,30.0,OP-014
LOG-02156,2024-05-04,주간,EQ-A03,PRD-004,699,562,547.0,15,480,367.3,20.0,OP-009
LOG-02157,2024-05-04,주간,EQ-A04,PRD-003,979,890,880.0,10,480,408.9,20.0,OP-007
LOG-02158,2024-05-04,주간,EQ-B02,PRD-001,816,786,,5,480,419.0,15.0,OP-013
LOG-02159,2024-05-04,주간,EQ-B03,PRD-004,699,672,656.0,16,480,435.2,40.0,OP-015
LOG-02160,2024-05-04,주간,EQ-B04,PRD-003,979,983,982.0,1,480,431.9,20.0,OP-011
LOG-02161,2024-05-04,주간,EQ-C01,PRD-001,816,775,769.0,6,480,416.1,20.0,OP-014
LOG-02162,2024-05-04,주간,EQ-C02,PRD-001,816,788,782.0,6,480,395.2,15.0,OP-019
LOG-02163,2024-05-04,주간,EQ-C03,PRD-004,699,615,600.0,15,480,401.8,30.0,OP-015
LOG-02164,2024-05-04,주간,EQ-C04,PRD-006,1224,1022,1014.0,8,480,367.5,15.0,OP-019
LOG-02165,2024-05-06,주간,EQ-A01,PRD-003,979,859,851.0,8,480,398.1,25.0,OP-005
LOG-02166,2024-05-06,주간,EQ-A02,PRD-002,544,425,420.0,5,480,391.8,15.0,OP-001
LOG-02167,2024-05-06,주간,EQ-A03,PRD-004,699,577,559.0,18,480,357.7,40.0,OP-018
LOG-02168,2024-05-06,주간,EQ-A04,PRD-006,1224,1053,1040.0,13,480,420.2,,OP-019
LOG-02169,2024-05-06,주간,EQ-B01,PRD-002,544,613,603.0,10,480,460.2,15.0,OP-017
LOG-02170,2024-05-06,주간,EQ-B02,PRD-001,816,866,859.0,7,480,433.4,15.0,OP-019
LOG-02171,2024-05-06,주간,EQ-B03,PRD-004,699,758,745.0,13,480,442.3,15.0,OP-005
LOG-02172,2024-05-06,주간,EQ-B04,PRD-003,979,1104,1097.0,7,480,460.2,15.0,OP-013
LOG-02173,2024-05-06,주간,EQ-C01,PRD-003,979,869,861.0,8,480,390.4,25.0,OP-020
LOG-02174,2024-05-06,주간,EQ-C02,PRD-003,979,836,830.0,6,480,368.5,30.0,OP-011
LOG-02175,2024-05-06,주간,EQ-C03,PRD-005,408,335,323.0,12,480,385.0,40.0,OP-014
LOG-02176,2024-05-06,야간,EQ-A01,PRD-003,979,871,861.0,10,480,394.9,15.0,OP-008
LOG-02177,2024-05-06,야간,EQ-A02,PRD-002,544,458,444.0,14,480,371.0,20.0,OP-013
LOG-02178,2024-05-06,야간,EQ-A03,PRD-005,408,309,298.0,11,480,360.3,15.0,OP-010
LOG-02179,2024-05-06,야간,EQ-A04,PRD-006,1224,987,975.0,12,480,359.6,30.0,OP-005
LOG-02180,2024-05-06,야간,EQ-B01,PRD-001,816,859,853.0,6,480,429.5,15.0,OP-014
LOG-02181,2024-05-06,야간,EQ-B02,PRD-003,979,919,916.0,3,480,383.1,25.0,OP-017
LOG-02182,2024-05-06,야간,EQ-B03,PRD-005,408,426,412.0,14,480,450.2,25.0,OP-018
LOG-02183,2024-05-06,야간,EQ-B04,PRD-006,1224,1249,1235.0,14,480,438.2,20.0,OP-018
LOG-02184,2024-05-06,야간,EQ-C01,PRD-003,979,910,900.0,10,480,428.6,25.0,OP-007
LOG-02185,2024-05-06,야간,EQ-C02,PRD-001,816,650,636.0,14,480,366.4,,OP-007
LOG-02186,2024-05-06,야간,EQ-C03,PRD-005,408,343,333.0,10,480,381.0,25.0,OP-012
LOG-02187,2024-05-06,야간,EQ-C04,PRD-003,979,905,895.0,10,480,385.0,30.0,OP-006
LOG-02188,2024-05-07,주간,EQ-A01,PRD-003,979,815,805.0,10,480,396.1,20.0,OP-018
LOG-02189,2024-05-07,주간,EQ-A02,PRD-003,979,800,795.0,5,480,380.6,15.0,OP-011
