operation_id,equipment_id,start_time,end_time,operation_status,stop_reason,stop_category,operator_id,notes,created_at
1681,INJ-002,2024-02-16 08:53:51,2024-02-16 09:48:01,IDLE,휴식,계획정지,OP010,,2026-01-30 00:43:53
1682,INJ-002,2024-02-16 09:50:01,2024-02-16 13:13:05,RUNNING,,,OP002,,2026-01-30 00:43:53
1683,INJ-002,2024-02-16 13:17:05,2024-02-16 15:14:19,RUNNING,,,OP003,,2026-01-30 00:43:53
1684,INJ-002,2024-02-16 15:21:19,2024-02-16 17:38:13,MAINTENANCE,정기 점검,계획정지,OP009,,2026-01-30 00:43:53
1685,INJ-002,2024-02-16 17:43:13,2024-02-16 18:37:07,IDLE,자재 대기,자재대기,OP003,,2026-01-30 00:43:53
1686,INJ-002,2024-02-16 18:46:07,2024-02-16 19:35:47,IDLE,작업 지시 대기,기타,OP001,,2026-01-30 00:43:53
1687,INJ-002,2024-02-16 19:45:47,2024-02-16 23:01:01,RUNNING,,,OP010,,2026-01-30 00:43:53
1688,PRESS-001,2024-02-16 08:00:00,2024-02-16 09:32:13,RUNNING,,,OP010,,2026-01-30 00:43:53
1689,PRESS-001,2024-02-16 09:38:13,2024-02-16 12:47:02,RUNNING,,,OP010,,2026-01-30 00:43:53
1690,PRESS-001,2024-02-16 12:55:02,2024-02-16 15:49:53,RUNNING,,,OP010,,2026-01-30 00:43:53
1691,PRESS-001,2024-02-16 15:59:53,2024-02-16 17:39:24,RUNNING,,,OP002,,2026-01-30 00:43:53
1692,PRESS-001,2024-02-16 17:43:24,2024-02-16 19:54:40,RUNNING,,,OP002,,2026-01-30 00:43:53
1693,PRESS-001,2024-02-16 19:59:40,2024-02-16 22:42:31,RUNNING,,,OP010,,2026-01-30 00:43:53
1694,PRESS-001,2024-02-16 22:48:31,2024-02-16 23:59:59,RUNNING,,,OP004,,2026-01-30 00:43:53
1695,PRESS-002,2024-02-16 08:00:00,2024-02-16 09:41:25,RUNNING,,,OP003,,2026-01-30 00:43:53
1696,PRESS-002,2024-02-16 09:42:25,2024-02-16 11:59:07,RUNNING,,,OP003,,2026-01-30 00:43:53
1697,PRESS-002,2024-02-16 12:07:07,2024-02-16 15:31:56,RUNNING,,,OP003,,2026-01-30 00:43:53
1698,PRESS-002,2024-02-16 15:37:56,2024-02-16 17:10:15,RUNNING,,,OP001,,2026-01-30 00:43:53
1699,PRESS-002,2024-02-16 17:14:15,2024-02-16 19:18:53,RUNNING,,,OP001,,2026-01-30 00:43:53
1700,PRESS-002,2024-02-16 19:20:53,2024-02-16 22:42:21,RUNNING,,,OP001,,2026-01-30 00:43:53
1701,PRESS-002,2024-02-16 22:46:21,2024-02-16 23:59:59,RUNNING,,,OP004,,2026-01-30 00:43:53
1702,ASM-001,2024-02-16 08:00:00,2024-02-16 09:45:00,RUNNING,,,OP003,,2026-01-30 00:43:53
1703,ASM-001,2024-02-16 09:50:00,2024-02-16 13:49:43,RUNNING,,,OP002,,2026-01-30 00:43:53
1704,ASM-001,2024-02-16 13:58:43,2024-02-16 16:32:03,BREAKDOWN,센서 오류,고장정지,OP009,,2026-01-30 00:43:53
1705,ASM-001,2024-02-16 16:39:03,2024-02-16 17:22:27,IDLE,자재 대기,자재대기,OP010,,2026-01-30 00:43:53
1706,ASM-001,2024-02-16 17:25:27,2024-02-16 18:00:17,SETUP,제품 변경,계획정지,OP010,,2026-01-30 00:43:53
1707,ASM-001,2024-02-16 18:10:17,2024-02-16 19:00:17,IDLE,점심시간,계획정지,OP003,,2026-01-30 00:43:53
1708,ASM-001,2024-02-16 19:06:17,2024-02-16 19:39:21,IDLE,점심시간,계획정지,OP002,,2026-01-30 00:43:53
1709,INJ-001,2024-02-17 08:00:00,2024-02-17 09:55:00,RUNNING,,,OP002,,2026-01-30 00:43:53
1710,INJ-001,2024-02-17 09:56:00,2024-02-17 11:57:10,RUNNING,,,OP003,,2026-01-30 00:43:53
1711,INJ-001,2024-02-17 12:04:10,2024-02-17 15:21:28,RUNNING,,,OP010,,2026-01-30 00:43:53
1712,INJ-001,2024-02-17 15:30:28,2024-02-17 18:12:38,RUNNING,,,OP001,,2026-01-30 00:43:53
1713,INJ-001,2024-02-17 18:13:38,2024-02-17 21:10:40,BREAKDOWN,센서 오류,고장정지,OP009,,2026-01-30 00:43:53
1714,INJ-001,2024-02-17 21:14:40,2024-02-17 22:55:53,BREAKDOWN,전기 이상,고장정지,OP009,,2026-01-30 00:43:53
1715,INJ-002,2024-02-17 08:00:00,2024-02-17 08:20:13,IDLE,전공정 대기,기타,OP001,,2026-01-30 00:43:53
1716,INJ-002,2024-02-17 08:29:13,2024-02-17 09:34:03,RUNNING,,,OP010,,2026-01-30 00:43:53
1717,INJ-002,2024-02-17 09:38:03,2024-02-17 11:29:08,RUNNING,,,OP010,,2026-01-30 00:43:53
1718,INJ-002,2024-02-17 11:33:08,2024-02-17 13:54:59,RUNNING,,,OP001,,2026-01-30 00:43:53
1719,INJ-002,2024-02-17 14:00:59,2024-02-17 15:59:48,RUNNING,,,OP002,,2026-01-30 00:43:53
1720,INJ-002,2024-02-17 16:06:48,2024-02-17 17:30:02,RUNNING,,,OP001,,2026-01-30 00:43:53
1721,INJ-002,2024-02-17 17:37:02,2024-02-17 19:47:04,RUNNING,,,OP001,,2026-01-30 00:43:53
1722,INJ-002,2024-02-17 19:51:04,2024-02-17 21:46:49,RUNNING,,,OP002,,2026-01-30 00:43:53
1723,INJ-002,2024-02-17 21:54:49,2024-02-17 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:53
1724,PRESS-001,2024-02-17 08:00:00,2024-02-17 09:49:34,RUNNING,,,OP010,,2026-01-30 00:43:53
1725,PRESS-001,2024-02-17 09:50:34,2024-02-17 10:27:49,IDLE,점심시간,계획정지,OP002,,2026-01-30 00:43:53
1726,PRESS-001,2024-02-17 10:37:49,2024-02-17 11:25:12,IDLE,휴식,계획정지,OP001,,2026-01-30 00:43:53
1727,PRESS-001,2024-02-17 11:30:12,2024-02-17 13:32:37,RUNNING,,,OP010,,2026-01-30 00:43:53
1728,PRESS-001,2024-02-17 13:37:37,2024-02-17 15:52:20,RUNNING,,,OP002,,2026-01-30 00:43:53
1729,PRESS-001,2024-02-17 15:55:20,2024-02-17 16:51:03,IDLE,점심시간,계획정지,OP010,,2026-01-30 00:43:53
1730,PRESS-001,2024-02-17 16:54:03,2024-02-17 19:04:53,RUNNING,,,OP001,,2026-01-30 00:43:53
1731,PRESS-002,2024-02-17 08:00:00,2024-02-17 09:05:59,SETUP,설정 변경,계획정지,OP003,,2026-01-30 00:43:53
1732,PRESS-002,2024-02-17 09:07:59,2024-02-17 12:51:34,RUNNING,,,OP002,,2026-01-30 00:43:53
1733,PRESS-002,2024-02-17 12:58:34,2024-02-17 13:46:49,IDLE,전공정 대기,기타,OP001,,2026-01-30 00:43:53
1734,PRESS-002,2024-02-17 13:55:49,2024-02-17 15:18:34,MAINTENANCE,부품 교체,계획정지,OP009,,2026-01-30 00:43:53
1735,PRESS-002,2024-02-17 15:27:34,2024-02-17 16:40:45,RUNNING,,,OP001,,2026-01-30 00:43:53
1736,PRESS-002,2024-02-17 16:48:45,2024-02-17 20:22:47,RUNNING,,,OP010,,2026-01-30 00:43:53
1737,PRESS-002,2024-02-17 20:29:47,2024-02-17 21:50:26,RUNNING,,,OP005,,2026-01-30 00:43:53
1738,ASM-001,2024-02-17 08:00:00,2024-02-17 10:27:15,RUNNING,,,OP010,,2026-01-30 00:43:53
1739,ASM-001,2024-02-17 10:29:15,2024-02-17 13:37:42,RUNNING,,,OP002,,2026-01-30 00:43:53
1740,ASM-001,2024-02-17 13:45:42,2024-02-17 17:17:10,RUNNING,,,OP003,,2026-01-30 00:43:53
1741,ASM-001,2024-02-17 17:20:10,2024-02-17 17:57:50,IDLE,자재 대기,자재대기,OP001,,2026-01-30 00:43:53
1742,ASM-001,2024-02-17 18:04:50,2024-02-17 21:06:46,RUNNING,,,OP001,,2026-01-30 00:43:53
1743,ASM-001,2024-02-17 21:09:46,2024-02-17 22:48:46,RUNNING,,,OP004,,2026-01-30 00:43:53
1744,ASM-001,2024-02-17 22:49:46,2024-02-17 23:41:55,IDLE,자재 대기,자재대기,OP004,,2026-01-30 00:43:53
1745,ASM-001,2024-02-17 23:50:55,2024-02-17 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:53
1746,INJ-001,2024-02-18 08:00:00,2024-02-18 09:09:26,RUNNING,,,OP010,,2026-01-30 00:43:53
1747,INJ-001,2024-02-18 09:10:26,2024-02-18 12:28:30,RUNNING,,,OP010,,2026-01-30 00:43:53
1748,INJ-001,2024-02-18 12:32:30,2024-02-18 14:08:30,RUNNING,,,OP002,,2026-01-30 00:43:53
1749,INJ-001,2024-02-18 14:09:30,2024-02-18 16:10:11,RUNNING,,,OP001,,2026-01-30 00:43:53
1750,INJ-001,2024-02-18 16:14:11,2024-02-18 17:53:53,RUNNING,,,OP001,,2026-01-30 00:43:53
1751,INJ-001,2024-02-18 17:55:53,2024-02-18 18:10:00,IDLE,작업 지시 대기,기타,OP002,,2026-01-30 00:43:53
1752,INJ-001,2024-02-18 18:19:00,2024-02-18 20:17:05,RUNNING,,,OP003,,2026-01-30 00:43:53
1753,INJ-001,2024-02-18 20:21:05,2024-02-18 22:32:12,RUNNING,,,OP006,,2026-01-30 00:43:53
1754,INJ-001,2024-02-18 22:39:12,2024-02-18 23:58:15,RUNNING,,,OP004,,2026-01-30 00:43:53
1755,INJ-002,2024-02-18 08:00:00,2024-02-18 09:02:09,RUNNING,,,OP003,,2026-01-30 00:43:53
1756,INJ-002,2024-02-18 09:06:09,2024-02-18 12:04:35,RUNNING,,,OP001,,2026-01-30 00:43:53
1757,INJ-002,2024-02-18 12:09:35,2024-02-18 13:17:29,RUNNING,,,OP003,,2026-01-30 00:43:53
1758,INJ-002,2024-02-18 13:21:29,2024-02-18 17:18:27,RUNNING,,,OP010,,2026-01-30 00:43:53
1759,INJ-002,2024-02-18 17:20:27,2024-02-18 17:44:33,IDLE,휴식,계획정지,OP002,,2026-01-30 00:43:53
1760,INJ-002,2024-02-18 17:46:33,2024-02-18 20:48:34,RUNNING,,,OP010,,2026-01-30 00:43:53
1761,INJ-002,2024-02-18 20:51:34,2024-02-18 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:53
1762,PRESS-001,2024-02-18 08:00:00,2024-02-18 10:49:32,RUNNING,,,OP001,,2026-01-30 00:43:53
1763,PRESS-001,2024-02-18 10:59:32,2024-02-18 13:30:09,RUNNING,,,OP002,,2026-01-30 00:43:53
1764,PRESS-001,2024-02-18 13:31:09,2024-02-18 15:26:44,RUNNING,,,OP001,,2026-01-30 00:43:53
1765,PRESS-001,2024-02-18 15:33:44,2024-02-18 16:03:43,IDLE,자재 대기,자재대기,OP002,,2026-01-30 00:43:53
1766,PRESS-001,2024-02-18 16:08:43,2024-02-18 17:45:30,RUNNING,,,OP010,,2026-01-30 00:43:53
1767,PRESS-001,2024-02-18 17:46:30,2024-02-18 20:59:34,RUNNING,,,OP010,,2026-01-30 00:43:53
1768,PRESS-001,2024-02-18 21:05:34,2024-02-18 23:59:59,RUNNING,,,OP005,,2026-01-30 00:43:53
1769,PRESS-002,2024-02-18 08:00:00,2024-02-18 08:22:59,IDLE,전공정 대기,기타,OP001,,2026-01-30 00:43:53
1770,PRESS-002,2024-02-18 08:28:59,2024-02-18 11:06:04,RUNNING,,,OP002,,2026-01-30 00:43:53
1771,PRESS-002,2024-02-18 11:10:04,2024-02-18 11:47:05,IDLE,작업 지시 대기,기타,OP010,,2026-01-30 00:43:53
1772,PRESS-002,2024-02-18 11:50:05,2024-02-18 13:01:43,RUNNING,,,OP001,,2026-01-30 00:43:53
1773,PRESS-002,2024-02-18 13:09:43,2024-02-18 14:19:06,RUNNING,,,OP002,,2026-01-30 00:43:53
1774,PRESS-002,2024-02-18 14:22:06,2024-02-18 14:57:07,SETUP,제품 변경,계획정지,OP002,,2026-01-30 00:43:53
1775,PRESS-002,2024-02-18 14:59:07,2024-02-18 16:55:11,RUNNING,,,OP010,,2026-01-30 00:43:53
1776,PRESS-002,2024-02-18 16:59:11,2024-02-18 19:48:14,RUNNING,,,OP002,,2026-01-30 00:43:53
1777,PRESS-002,2024-02-18 19:53:14,2024-02-18 23:47:25,RUNNING,,,OP010,,2026-01-30 00:43:53
1778,PRESS-002,2024-02-18 23:51:25,2024-02-18 23:59:59,RUNNING,,,OP005,,2026-01-30 00:43:53
1779,ASM-001,2024-02-18 08:00:00,2024-02-18 10:19:26,RUNNING,,,OP010,,2026-01-30 00:43:53
1780,ASM-001,2024-02-18 10:28:26,2024-02-18 13:45:18,RUNNING,,,OP010,,2026-01-30 00:43:53
1781,ASM-001,2024-02-18 13:53:18,2024-02-18 16:10:14,RUNNING,,,OP010,,2026-01-30 00:43:53
1782,ASM-001,2024-02-18 16:12:14,2024-02-18 16:50:46,IDLE,자재 대기,자재대기,OP002,,2026-01-30 00:43:53
1783,ASM-001,2024-02-18 16:53:46,2024-02-18 18:48:49,RUNNING,,,OP010,,2026-01-30 00:43:53
1784,ASM-001,2024-02-18 18:53:49,2024-02-18 20:06:46,RUNNING,,,OP010,,2026-01-30 00:43:53
1785,ASM-001,2024-02-18 20:09:46,2024-02-18 20:28:42,SETUP,제품 변경,계획정지,OP004,,2026-01-30 00:43:53
1786,ASM-001,2024-02-18 20:37:42,2024-02-18 23:02:19,MAINTENANCE,부품 교체,계획정지,OP009,,2026-01-30 00:43:53
1787,ASM-001,2024-02-18 23:08:19,2024-02-18 23:59:59,RUNNING,,,OP005,,2026-01-30 00:43:53
1788,INJ-001,2024-02-19 08:00:00,2024-02-19 11:58:38,RUNNING,,,OP001,,2026-01-30 00:43:53
1789,INJ-001,2024-02-19 12:00:38,2024-02-19 13:35:36,RUNNING,,,OP002,,2026-01-30 00:43:53
1790,INJ-001,2024-02-19 13:42:36,2024-02-19 14:25:05,IDLE,전공정 대기,기타,OP010,,2026-01-30 00:43:53
1791,INJ-001,2024-02-19 14:31:05,2024-02-19 18:17:51,RUNNING,,,OP010,,2026-01-30 00:43:53
1792,INJ-001,2024-02-19 18:21:51,2024-02-19 22:07:43,RUNNING,,,OP001,,2026-01-30 00:43:53
1793,INJ-001,2024-02-19 22:13:43,2024-02-19 23:18:48,RUNNING,,,OP006,,2026-01-30 00:43:53
1794,INJ-002,2024-02-19 08:00:00,2024-02-19 09:45:46,RUNNING,,,OP002,,2026-01-30 00:43:53
1795,INJ-002,2024-02-19 09:55:46,2024-02-19 10:57:59,RUNNING,,,OP002,,2026-01-30 00:43:53
1796,INJ-002,2024-02-19 10:59:59,2024-02-19 13:11:34,RUNNING,,,OP010,,2026-01-30 00:43:53
1797,INJ-002,2024-02-19 13:21:34,2024-02-19 13:51:30,SETUP,제품 변경,계획정지,OP010,,2026-01-30 00:43:53
1798,INJ-002,2024-02-19 13:58:30,2024-02-19 16:28:37,RUNNING,,,OP003,,2026-01-30 00:43:53
1799,INJ-002,2024-02-19 16:37:37,2024-02-19 19:23:07,RUNNING,,,OP010,,2026-01-30 00:43:53
1800,INJ-002,2024-02-19 19:30:07,2024-02-19 20:12:39,IDLE,자재 대기,자재대기,OP001,,2026-01-30 00:43:53
1801,INJ-002,2024-02-19 20:18:39,2024-02-19 22:21:34,MAINTENANCE,예방 정비,계획정지,OP009,,2026-01-30 00:43:53
1802,PRESS-001,2024-02-19 08:00:00,2024-02-19 09:48:44,BREAKDOWN,모터 고장,고장정지,OP009,,2026-01-30 00:43:53
1803,PRESS-001,2024-02-19 09:53:44,2024-02-19 11:02:26,SETUP,조정 작업,계획정지,OP002,,2026-01-30 00:43:53
1804,PRESS-001,2024-02-19 11:06:26,2024-02-19 13:27:33,RUNNING,,,OP001,,2026-01-30 00:43:53
1805,PRESS-001,2024-02-19 13:31:33,2024-02-19 16:46:32,RUNNING,,,OP001,,2026-01-30 00:43:53
1806,PRESS-001,2024-02-19 16:50:32,2024-02-19 19:09:52,RUNNING,,,OP010,,2026-01-30 00:43:53
1807,PRESS-001,2024-02-19 19:19:52,2024-02-19 20:34:14,RUNNING,,,OP002,,2026-01-30 00:43:53
1808,PRESS-001,2024-02-19 20:36:14,2024-02-19 21:47:48,RUNNING,,,OP005,,2026-01-30 00:43:53
1809,PRESS-002,2024-02-19 08:00:00,2024-02-19 11:01:06,RUNNING,,,OP010,,2026-01-30 00:43:53
1810,PRESS-002,2024-02-19 11:03:06,2024-02-19 14:18:25,RUNNING,,,OP003,,2026-01-30 00:43:53
1811,PRESS-002,2024-02-19 14:19:25,2024-02-19 15:36:51,RUNNING,,,OP001,,2026-01-30 00:43:53
1812,PRESS-002,2024-02-19 15:45:51,2024-02-19 16:42:36,IDLE,휴식,계획정지,OP003,,2026-01-30 00:43:53
1813,PRESS-002,2024-02-19 16:50:36,2024-02-19 17:35:19,IDLE,전공정 대기,기타,OP003,,2026-01-30 00:43:53
1814,PRESS-002,2024-02-19 17:41:19,2024-02-19 18:11:29,IDLE,전공정 대기,기타,OP010,,2026-01-30 00:43:53
1815,PRESS-002,2024-02-19 18:12:29,2024-02-19 18:46:25,IDLE,자재 대기,자재대기,OP001,,2026-01-30 00:43:53
1816,PRESS-002,2024-02-19 18:53:25,2024-02-19 19:34:19,IDLE,작업 지시 대기,기타,OP001,,2026-01-30 00:43:53
1817,PRESS-002,2024-02-19 19:43:19,2024-02-19 21:49:38,RUNNING,,,OP002,,2026-01-30 00:43:53
1818,PRESS-002,2024-02-19 21:59:38,2024-02-19 23:59:59,RUNNING,,,OP005,,2026-01-30 00:43:53
1819,ASM-001,2024-02-19 08:00:00,2024-02-19 08:53:55,IDLE,자재 대기,자재대기,OP003,,2026-01-30 00:43:53
1820,ASM-001,2024-02-19 08:59:55,2024-02-19 11:49:08,RUNNING,,,OP002,,2026-01-30 00:43:53
1821,ASM-001,2024-02-19 11:56:08,2024-02-19 12:55:30,IDLE,자재 대기,자재대기,OP010,,2026-01-30 00:43:53
1822,ASM-001,2024-02-19 12:57:30,2024-02-19 14:18:08,SETUP,제품 변경,계획정지,OP002,,2026-01-30 00:43:53
1823,ASM-001,2024-02-19 14:28:08,2024-02-19 15:18:23,IDLE,자재 대기,자재대기,OP010,,2026-01-30 00:43:53
1824,ASM-001,2024-02-19 15:23:23,2024-02-19 16:18:25,IDLE,점심시간,계획정지,OP002,,2026-01-30 00:43:53
1825,INJ-001,2024-02-20 08:00:00,2024-02-20 09:43:48,RUNNING,,,OP002,,2026-01-30 00:43:53
1826,INJ-001,2024-02-20 09:46:48,2024-02-20 10:19:40,IDLE,자재 대기,자재대기,OP001,,2026-01-30 00:43:53
1827,INJ-001,2024-02-20 10:20:40,2024-02-20 14:03:09,RUNNING,,,OP003,,2026-01-30 00:43:53
1828,INJ-001,2024-02-20 14:08:09,2024-02-20 17:08:01,RUNNING,,,OP003,,2026-01-30 00:43:53
1829,INJ-001,2024-02-20 17:10:01,2024-02-20 18:26:18,RUNNING,,,OP010,,2026-01-30 00:43:53
1830,INJ-001,2024-02-20 18:32:18,2024-02-20 19:15:12,IDLE,휴식,계획정지,OP001,,2026-01-30 00:43:53
1831,INJ-001,2024-02-20 19:22:12,2024-02-20 20:13:01,IDLE,점심시간,계획정지,OP010,,2026-01-30 00:43:53
1832,INJ-001,2024-02-20 20:17:01,2024-02-20 21:32:48,RUNNING,,,OP005,,2026-01-30 00:43:53
1833,INJ-001,2024-02-20 21:34:48,2024-02-20 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:53
1834,INJ-002,2024-02-20 08:00:00,2024-02-20 11:51:43,RUNNING,,,OP003,,2026-01-30 00:43:53
1835,INJ-002,2024-02-20 12:01:43,2024-02-20 12:54:23,IDLE,휴식,계획정지,OP002,,2026-01-30 00:43:53
1836,INJ-002,2024-02-20 13:01:23,2024-02-20 16:24:56,RUNNING,,,OP003,,2026-01-30 00:43:53
1837,INJ-002,2024-02-20 16:27:56,2024-02-20 17:47:07,RUNNING,,,OP002,,2026-01-30 00:43:53
1838,INJ-002,2024-02-20 17:48:07,2024-02-20 19:44:59,RUNNING,,,OP010,,2026-01-30 00:43:53
1839,INJ-002,2024-02-20 19:49:59,2024-02-20 20:30:52,IDLE,점심시간,계획정지,OP002,,2026-01-30 00:43:53
1840,INJ-002,2024-02-20 20:33:52,2024-02-20 21:01:14,IDLE,자재 대기,자재대기,OP006,,2026-01-30 00:43:53
1841,INJ-002,2024-02-20 21:10:14,2024-02-20 22:13:40,SETUP,설정 변경,계획정지,OP005,,2026-01-30 00:43:53
1842,INJ-002,2024-02-20 22:17:40,2024-02-20 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:53
1843,PRESS-001,2024-02-20 08:00:00,2024-02-20 11:32:39,RUNNING,,,OP002,,2026-01-30 00:43:53
1844,PRESS-001,2024-02-20 11:36:39,2024-02-20 13:55:45,BREAKDOWN,유압 누유,고장정지,OP009,,2026-01-30 00:43:53
1845,PRESS-001,2024-02-20 14:00:45,2024-02-20 14:39:03,IDLE,작업 지시 대기,기타,OP001,,2026-01-30 00:43:53
1846,PRESS-001,2024-02-20 14:45:03,2024-02-20 18:43:19,RUNNING,,,OP010,,2026-01-30 00:43:53
1847,PRESS-001,2024-02-20 18:50:19,2024-02-20 20:41:08,RUNNING,,,OP003,,2026-01-30 00:43:53
1848,PRESS-001,2024-02-20 20:45:08,2024-02-20 21:12:40,IDLE,자재 대기,자재대기,OP004,,2026-01-30 00:43:53
1849,PRESS-001,2024-02-20 21:22:40,2024-02-20 23:30:51,BREAKDOWN,센서 오류,고장정지,OP009,,2026-01-30 00:43:53
1850,PRESS-001,2024-02-20 23:40:51,2024-02-20 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:53
1851,PRESS-002,2024-02-20 08:00:00,2024-02-20 11:12:21,RUNNING,,,OP002,,2026-01-30 00:43:53
1852,PRESS-002,2024-02-20 11:13:21,2024-02-20 14:15:27,RUNNING,,,OP001,,2026-01-30 00:43:53
1853,PRESS-002,2024-02-20 14:18:27,2024-02-20 17:20:45,RUNNING,,,OP010,,2026-01-30 00:43:53
1854,PRESS-002,2024-02-20 17:23:45,2024-02-20 20:15:30,BREAKDOWN,전기 이상,고장정지,OP009,,2026-01-30 00:43:53
1855,PRESS-002,2024-02-20 20:17:30,2024-02-20 21:16:03,IDLE,휴식,계획정지,OP005,,2026-01-30 00:43:53
1856,PRESS-002,2024-02-20 21:23:03,2024-02-20 23:06:24,RUNNING,,,OP004,,2026-01-30 00:43:53
1857,PRESS-002,2024-02-20 23:14:24,2024-02-20 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:53
1858,ASM-001,2024-02-20 08:00:00,2024-02-20 08:29:37,IDLE,전공정 대기,기타,OP010,,2026-01-30 00:43:53
1859,ASM-001,2024-02-20 08:31:37,2024-02-20 10:59:41,RUNNING,,,OP001,,2026-01-30 00:43:53
1860,ASM-001,2024-02-20 11:08:41,2024-02-20 12:57:57,RUNNING,,,OP010,,2026-01-30 00:43:53
1861,ASM-001,2024-02-20 12:59:57,2024-02-20 13:39:26,SETUP,시운전,계획정지,OP010,,2026-01-30 00:43:53
1862,ASM-001,2024-02-20 13:42:26,2024-02-20 16:50:55,RUNNING,,,OP001,,2026-01-30 00:43:53
1863,ASM-001,2024-02-20 16:59:55,2024-02-20 19:10:48,RUNNING,,,OP001,,2026-01-30 00:43:53
1864,INJ-001,2024-02-21 08:00:00,2024-02-21 11:15:37,RUNNING,,,OP001,,2026-01-30 00:43:53
1865,INJ-001,2024-02-21 11:19:37,2024-02-21 11:31:53,IDLE,작업 지시 대기,기타,OP002,,2026-01-30 00:43:53
1866,INJ-001,2024-02-21 11:39:53,2024-02-21 13:47:46,BREAKDOWN,유압 누유,고장정지,OP009,,2026-01-30 00:43:53
1867,INJ-001,2024-02-21 13:49:46,2024-02-21 15:05:00,RUNNING,,,OP001,,2026-01-30 00:43:53
1868,INJ-001,2024-02-21 15:07:00,2024-02-21 19:00:56,RUNNING,,,OP003,,2026-01-30 00:43:53
1869,INJ-001,2024-02-21 19:03:56,2024-02-21 20:48:38,RUNNING,,,OP001,,2026-01-30 00:43:53
1870,INJ-001,2024-02-21 20:49:38,2024-02-21 21:27:16,IDLE,전공정 대기,기타,OP006,,2026-01-30 00:43:53
1871,INJ-001,2024-02-21 21:30:16,2024-02-21 23:26:36,RUNNING,,,OP006,,2026-01-30 00:43:53
1872,INJ-001,2024-02-21 23:32:36,2024-02-21 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:53
1873,INJ-002,2024-02-21 08:00:00,2024-02-21 09:25:30,RUNNING,,,OP002,,2026-01-30 00:43:53
1874,INJ-002,2024-02-21 09:29:30,2024-02-21 09:54:48,IDLE,작업 지시 대기,기타,OP003,,2026-01-30 00:43:53
1875,INJ-002,2024-02-21 10:04:48,2024-02-21 11:51:44,RUNNING,,,OP003,,2026-01-30 00:43:53
1876,INJ-002,2024-02-21 11:54:44,2024-02-21 15:44:47,RUNNING,,,OP001,,2026-01-30 00:43:53
1877,INJ-002,2024-02-21 15:51:47,2024-02-21 16:55:07,SETUP,제품 변경,계획정지,OP001,,2026-01-30 00:43:53
1878,INJ-002,2024-02-21 17:00:07,2024-02-21 17:39:10,IDLE,작업 지시 대기,기타,OP003,,2026-01-30 00:43:53
1879,PRESS-001,2024-02-21 08:00:00,2024-02-21 09:56:56,RUNNING,,,OP002,,2026-01-30 00:43:53
1880,PRESS-001,2024-02-21 10:03:56,2024-02-21 11:17:53,RUNNING,,,OP002,,2026-01-30 00:43:53
1881,PRESS-001,2024-02-21 11:19:53,2024-02-21 12:31:46,RUNNING,,,OP010,,2026-01-30 00:43:53
1882,PRESS-001,2024-02-21 12:33:46,2024-02-21 15:53:49,RUNNING,,,OP003,,2026-01-30 00:43:53
1883,PRESS-001,2024-02-21 15:56:49,2024-02-21 17:30:46,MAINTENANCE,정기 점검,계획정지,OP009,,2026-01-30 00:43:53
1884,PRESS-001,2024-02-21 17:34:46,2024-02-21 20:55:39,RUNNING,,,OP001,,2026-01-30 00:43:53
1885,PRESS-001,2024-02-21 20:57:39,2024-02-21 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:53
1886,PRESS-002,2024-02-21 08:00:00,2024-02-21 11:06:04,RUNNING,,,OP003,,2026-01-30 00:43:53
1887,PRESS-002,2024-02-21 11:11:04,2024-02-21 14:52:27,RUNNING,,,OP001,,2026-01-30 00:43:53
1888,PRESS-002,2024-02-21 14:55:27,2024-02-21 16:27:59,RUNNING,,,OP010,,2026-01-30 00:43:53
1889,PRESS-002,2024-02-21 16:36:59,2024-02-21 19:02:49,RUNNING,,,OP010,,2026-01-30 00:43:53
1890,PRESS-002,2024-02-21 19:05:49,2024-02-21 22:04:10,RUNNING,,,OP002,,2026-01-30 00:43:53
1891,PRESS-002,2024-02-21 22:07:10,2024-02-21 23:55:18,RUNNING,,,OP006,,2026-01-30 00:43:53
1892,ASM-001,2024-02-21 08:00:00,2024-02-21 11:07:13,RUNNING,,,OP010,,2026-01-30 00:43:53
1893,ASM-001,2024-02-21 11:10:13,2024-02-21 14:33:56,RUNNING,,,OP003,,2026-01-30 00:43:53
1894,ASM-001,2024-02-21 14:42:56,2024-02-21 17:16:39,RUNNING,,,OP010,,2026-01-30 00:43:53
1895,ASM-001,2024-02-21 17:20:39,2024-02-21 21:11:11,RUNNING,,,OP001,,2026-01-30 00:43:53
1896,ASM-001,2024-02-21 21:18:11,2024-02-21 21:41:42,IDLE,자재 대기,자재대기,OP006,,2026-01-30 00:43:53
1897,ASM-001,2024-02-21 21:43:42,2024-02-21 22:58:56,RUNNING,,,OP004,,2026-01-30 00:43:53
